feature	r2_score	Metadata_number_of_singlecells	Metadata_treatment	Metadata_dose	treatment	dose
Cytoplasm_Texture_Contrast_CorrER_3_01_256	0.06471381334352644	-0.00020119186850736103	1.1252138591320051	-0.5607071810562058	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrER_3_02_256	0.054816587125024685	-0.00018360216974930933	0.9349730691357746	-0.4653556105918655	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrER_3_03_256	0.053575143612220266	-0.0001372134034085233	1.0271913255135194	-0.5123779234466191	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrGasdermin_3_00_256	0.0033492282112884686	-0.0001913809361973087	-0.17397298646931972	0.09502411701627893	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrGasdermin_3_01_256	0.003037751694819457	-0.00020609621522476505	-0.19100983391452914	0.10490380639122326	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrGasdermin_3_02_256	0.0027483124268203873	-0.0001725822585752398	-0.15891552774445783	0.08539271929066956	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrGasdermin_3_03_256	0.003218814203496567	-0.00017753196607909994	-0.16329412875541316	0.08780845195558928	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrMito_3_00_256	0.008388200736545781	-0.0004326547331686175	-0.510213916398126	0.280886451284867	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrMito_3_01_256	0.00575605326974038	-0.0003912426125217532	-0.4867005324325586	0.26519386884613527	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrMito_3_02_256	0.007297166411906808	-0.00040596351329193897	-0.4924223835440844	0.2695487044131767	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrMito_3_03_256	0.009849956211426925	-0.0004857466540144981	-0.5833721567701119	0.319168103457818	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrPM_3_00_256	0.0015799498181474636	-0.0010357189460097657	-0.8328591111787437	0.46088993112545223	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrPM_3_01_256	0.0011571807479920926	-0.0012135602321601228	-1.2423566865208884	0.6828119562087669	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrPM_3_02_256	0.0010701620650027666	-0.0015479433772821471	-1.5817120883680864	0.871275860247023	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrPM_3_03_256	0.0011799164650581062	-0.0013209731076101827	-1.3198337717380824	0.7179084792433817	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrRNA_3_00_256	0.0211291795445252	-0.0001600738233892326	0.36844975523168005	-0.18745202771996233	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrRNA_3_01_256	0.016884950482300543	-0.00012745720010062407	0.23049593091221432	-0.11790157967588849	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrRNA_3_02_256	0.012778584518225888	-8.861380935318201e-05	0.1547042338630752	-0.07977209719584838	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Contrast_CorrRNA_3_03_256	0.012122073196148997	-8.734139404251481e-05	0.20589546653027357	-0.10668642731285777	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrDNA_3_00_256	0.01341577298773955	0.0005809680482373698	0.5635393061016409	-0.3175147376557617	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrDNA_3_01_256	0.004685035086359979	0.00031555604472758246	0.356251468484421	-0.19909934986715128	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrDNA_3_02_256	0.014634621154662186	0.0005788584542357916	0.5122594311681686	-0.29148363748901823	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrDNA_3_03_256	0.005593855287204019	0.0002940145099008202	0.21718461831808344	-0.1223163670137935	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrER_3_00_256	0.01356302042925106	0.0005735690763579456	1.4820919776236074	-0.7739666281629237	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrER_3_01_256	0.011221747623136102	0.0006114777735229228	1.2118799721423226	-0.6395564207627252	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrER_3_02_256	0.014011300849145591	0.0006410081948029689	1.5454570097920561	-0.8083538421719837	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrER_3_03_256	0.009079252386104075	0.0005637651550396856	0.9964584660335809	-0.5214524393816772	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrGasdermin_3_00_256	0.0031926890746566405	0.0002621090400966229	0.5228916775788813	-0.22886900280731398	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrGasdermin_3_01_256	0.0044935017028659985	0.0003192801393952657	0.40769150713647123	-0.18241778154241936	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrGasdermin_3_02_256	0.002994280607478861	0.0002629077928107367	0.47173151724015394	-0.20403726707237396	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrGasdermin_3_03_256	0.006978174519368552	0.00034618345497307654	0.3240974373939375	-0.13303557936301763	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrMito_3_00_256	0.0029562439481650715	0.00010241744649932085	0.3464907116012938	-0.12583486795965423	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrMito_3_01_256	0.001997573903038563	0.00015356692275850077	0.2682292335295838	-0.09562496286442788	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrMito_3_02_256	0.0025434372026672536	8.547160146257702e-05	0.2931408603236449	-0.09997724711746585	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrMito_3_03_256	0.003089142853228588	0.0001693211539666193	0.18233205641376066	-0.04575770791021368	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrPM_3_00_256	0.005888113719688559	0.0002229630534838169	0.7770305326742318	-0.374567592709176	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrPM_3_01_256	0.003331353082623001	0.0002281925765101514	0.6429004416575221	-0.3099602421037349	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrPM_3_02_256	0.0047520488664772875	0.0002292341011037827	0.7386666556168997	-0.35783947720836107	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrPM_3_03_256	0.002298276967872215	0.0002210296631864335	0.5145025955555034	-0.23721427215131552	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrRNA_3_00_256	0.017071057896341113	0.0004458296982544882	1.5090673337076037	-0.7838196119764843	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrRNA_3_01_256	0.009606685345836419	0.0005032268544692699	1.2136294936062264	-0.6331427272513843	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrRNA_3_02_256	0.016255633216071597	0.00043890644201386076	1.467303167789436	-0.7605854541208222	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Correlation_CorrRNA_3_03_256	0.007346008850874219	0.00047184750130360476	1.0597851789851953	-0.5472884948033192	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.03199794774517206	-0.0003762731200880695	0.25711834067111256	-0.10992610756135592	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.030549832522630993	-0.0003553590814731532	0.28109997781109786	-0.12160444735955421	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.03583083372042162	-0.0003741377611362653	0.33154424694649715	-0.1461201582502826	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.031757867318362165	-0.00031987241305446185	0.38210209084979946	-0.17690533775852138	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_00_256	0.4379814312696212	-0.0005534682377700796	4.434954283791776	-2.2006997220499622	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_01_256	0.4295258846921286	-0.0005496760025109575	4.2645245324495065	-2.1147756331518166	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_02_256	0.4418801049344282	-0.0005704489292661923	4.427040909069736	-2.1957414604394696	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrER_3_03_256	0.4320459977755027	-0.0004977702317059087	4.419713467830742	-2.202227363518898	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.0535603383070945	-0.0007501940243810385	-0.3002904985618705	0.23393156209108357	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.05438188290782031	-0.0007480424500396971	-0.2805985315359078	0.22507861985889452	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.0558537379615085	-0.000762991090384608	-0.29469831299896515	0.23225073326997397	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.056224469343364114	-0.0007068293695108163	-0.1354185449613904	0.14238694062535032	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_00_256	0.042732322055788474	-0.0007989029424015354	-0.6588644519541649	0.413554413932649	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_01_256	0.042498263340154496	-0.0007946020296375914	-0.6535697153849228	0.4115064674751425	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_02_256	0.0438441063599726	-0.0008004381850288571	-0.6398415104365065	0.40478217794621935	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrMito_3_03_256	0.04328371761178029	-0.0007566147611376795	-0.513764839316547	0.33270605196156033	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_00_256	0.0436895798614092	-0.0003279052929733914	0.6292448001106736	-0.31378376813186687	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_01_256	0.03848548092191573	-0.00036186798702133	0.4651219838654966	-0.22623972187727348	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_02_256	0.0449769707716039	-0.0003494087592622179	0.6167197500596111	-0.3038098707262976	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrPM_3_03_256	0.042400674815170625	-0.00032484219564186864	0.6036290009439971	-0.3073129270504194	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.23126859199997618	-0.0004679533189038781	2.377241498807772	-1.1987201538410286	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.2305665386513447	-0.0004918226252358374	2.288673286753972	-1.1533136211168658	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.23474938098180387	-0.0004827353878312173	2.3557167093092817	-1.1876274931522992	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.23812335275479746	-0.0004279086194282691	2.4922921749906286	-1.2653991934441604	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_00_256	0.011496858652691011	8.580801043746046e-05	-0.46319813153436357	0.21635086754784696	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_01_256	0.013108841080034073	7.416161579865423e-05	-0.5340211861069248	0.2514939165326799	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_02_256	0.012505670403325952	7.998791559475829e-05	-0.503931098413379	0.23692144785361147	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrDNA_3_03_256	0.014098421417173546	6.761359710060437e-05	-0.5740215970352888	0.2739182642087582	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrER_3_00_256	0.14566669197565507	-2.720476591689233e-05	-3.134609648210837	1.55198814865171	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrER_3_01_256	0.12811927088080943	-0.0001056706825220862	-3.204301997784242	1.587760097538973	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrER_3_02_256	0.14665500009889454	-1.957154226753738e-05	-3.124686533182913	1.5460898700819699	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrER_3_03_256	0.1284924192591489	-0.00013175038945417359	-3.2595993375616983	1.6220445896231321	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.028643724428331296	0.00033656266496331954	-0.17755358204683286	0.0023688231072327755	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.026551588678019433	0.00029567797118294087	-0.2442812734816653	0.03632658415936506	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.029879355466280733	0.0003499522691528987	-0.16344365718106513	-0.00641223233088865	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.028017056818743336	0.00028748841727644855	-0.3002608317139569	0.0678930150439842	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_00_256	0.028566624143890218	0.00044844402838804044	0.14989002221435735	-0.1664620517187257	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_01_256	0.027024185769696674	0.00040576481081903846	0.06937470553941202	-0.1254088712201917	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_02_256	0.029131090670475257	0.0004474102184350708	0.14014955985074076	-0.1627316162599748	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrMito_3_03_256	0.028422952025076942	0.00039895447313229693	0.014210941282652854	-0.09484317810851818	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256	0.015908705292144276	9.152925436691779e-05	-0.5865066790209672	0.28349284040478206	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_01_256	0.014684861453793996	3.970155670176178e-05	-0.6717158102861935	0.32608744607407564	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256	0.01622973290723484	9.18930478210615e-05	-0.593777140878899	0.28567432777343715	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_03_256	0.01640303059314463	3.09430194845199e-05	-0.7305562614280741	0.36112551647252716	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_00_256	0.14285318344875142	0.0001700851857056021	-2.1292548250554186	1.075805711424321	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_01_256	0.1329297409057587	0.00012999288689460775	-2.173128180301158	1.0974279836959249	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_02_256	0.1429227925551736	0.0001758348589848709	-2.123348706761254	1.0723523132060586	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_DifferenceVariance_CorrRNA_3_03_256	0.13518039817120076	9.204982650443111e-05	-2.273741728221741	1.1551196001514332	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_00_256	0.03347777266724661	-0.00029525963560154625	0.4773024546217133	-0.22251432090232903	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_01_256	0.03516739871625363	-0.00030751034455292605	0.47858228809398234	-0.22282775078281347	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_02_256	0.03415423027047326	-0.0002951999011497885	0.48955196496076026	-0.2289932545739726	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrDNA_3_03_256	0.03488052410182252	-0.00029506391847518916	0.5012277640039294	-0.2345729661253546	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrER_3_00_256	0.37535155206947357	-0.0003006346999901339	4.31543887692421	-2.1352838545621675	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrER_3_01_256	0.36465566933874083	-0.00029451261721258137	4.203080827066638	-2.079837999343473	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrER_3_02_256	0.37690992860051087	-0.000302598825178095	4.333271335155336	-2.1438185449522646	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrER_3_03_256	0.36412455935221133	-0.0002610945371093604	4.280226977134446	-2.123721814674604	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_00_256	0.052280835159201566	-0.0005742777344718487	0.06766330366877488	0.0633357179170317	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_01_256	0.051750055240643356	-0.0005723847330588614	0.06540337237411907	0.06363222431915741	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_02_256	0.05298799390023479	-0.0005814999331897993	0.059534978055890704	0.0678915671983818	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrGasdermin_3_03_256	0.052753212463152344	-0.0005515020690386774	0.1366235528228456	0.02386874962495954	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_00_256	0.04040721934022995	-0.0006395399437662667	-0.3251374599498518	0.2569794123334265	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_01_256	0.04050626473157215	-0.0006393619970100337	-0.3191941632349281	0.2533949168646689	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_02_256	0.040629637030226706	-0.0006407691248113557	-0.32414339088329713	0.2568017439275383	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrMito_3_03_256	0.040962861364114755	-0.0006219807496873978	-0.25925094426362316	0.2199778003136438	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_00_256	0.03993720405914092	-0.00012363658483099493	0.9359435349722864	-0.4538358469178559	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_01_256	0.038715687580064606	-0.00013752134564372562	0.890850238019316	-0.4309575394874284	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_02_256	0.040458966536608854	-0.00012755952930511562	0.937793401603246	-0.4536875223467541	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrPM_3_03_256	0.03985310807481435	-0.00012685249644395094	0.9290173265987678	-0.45353817464648294	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_00_256	0.21462801667684595	-0.00020983061724668382	2.703473129159711	-1.3577336259202677	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_01_256	0.21299017417043098	-0.00022750911144685457	2.652192933045406	-1.3323079524679697	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_02_256	0.2158224493386003	-0.00021621568681222703	2.707149455312336	-1.3589743698946959	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_Entropy_CorrRNA_3_03_256	0.2148089772372881	-0.00019381278065181505	2.7394968142233336	-1.380218791582783	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256	0.03683067741227264	-0.0006199818524776051	-0.13686248758085703	0.09532525764244502	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_01_256	0.016172117981306466	-0.0003612918067591815	-0.026888897395038483	0.026576860437561543	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_02_256	0.03930831112974287	-0.0005937442547540371	-0.038376768583325706	0.04135249217450926	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_03_256	0.019347511132658535	-0.0003189877712301824	0.157135595926381	-0.0712432400618864	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_00_256	0.08480797992606981	-0.0006322287745397566	0.5096575121623198	-0.23730646281238632	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_01_256	0.05492855377879524	-0.0005560832140697195	0.260796803675316	-0.11200167731767396	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_02_256	0.0912712646912095	-0.0006537581375298855	0.5396172498920306	-0.2531528690307041	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256	0.05632681265234796	-0.0004806888094875748	0.47338516219337656	-0.23633056966782742	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.04435737509200999	-0.0006202568896849303	-0.04911643077743016	0.03461466543833754	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.03990551890800609	-0.000556732100500277	0.014468905493575221	0.004482882977772426	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.04804256501468196	-0.0006433298868031485	-0.03534573856636137	0.029827658571223954	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.047584697529247766	-0.0005025990011799632	0.27198912105119755	-0.13891367286734002	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrMito_3_00_256	0.02661364832591462	-0.0005727482099446043	-0.28205355358645234	0.13075396854681434	Thapsi	['10µM' '1µM' '0']
Cytoplasm_Texture_InfoMeas1_CorrMito_3_01_256	0.025267205646494983	-0.0005001600602743203	-0.13089637025462486	0.058911683803489136	Thapsi	['10µM' '1µM' '0']
