features,p.adj.value,group,Distinct
Nuclei_RadialDistribution_ZernikePhase_CorrER_3_3,0.0269,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_3_3,0.0087,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0215,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_1,0.021,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0074,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrER_7_3,0.0172,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrER_7_3,0.0192,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrER_7_3,0.0099,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_3,0.0089,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_7_3,0.0178,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_3,0.0188,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_4_4,0.0351,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_4_4,0.0273,healthy_pyroptosis,False
Cells_Correlation_Overlap_CorrER_CorrGasdermin,0.0148,apoptosis_pyroptosis,False
Cells_Correlation_Overlap_CorrER_CorrGasdermin,0.0324,healthy_pyroptosis,False
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256,0.0343,apoptosis_healthy,False
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_02_256,0.049,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_9_3,0.0327,apoptosis_healthy,False
Cells_AreaShape_Zernike_9_3,0.0379,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_9_3,0.0133,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_5,0.0358,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_9_5,0.003,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_5,0.0248,healthy_pyroptosis,False
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4,0.0442,apoptosis_healthy,False
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4,0.0167,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0178,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0173,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0074,healthy_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256,0.0254,apoptosis_healthy,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256,0.001,apoptosis_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_02_256,0.0165,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_6_2,0.0187,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_6_2,0.0238,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_6_2,0.013,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0164,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_5,0.015,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0065,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0259,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0248,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0068,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.0215,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.0234,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.0099,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_4_4,0.0372,apoptosis_healthy,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_4_4,0.0288,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_5_1,0.0219,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_5_1,0.03,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_5_1,0.016,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_5_1,0.0208,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_5_1,0.0229,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_5_1,0.01,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrPM_3_02_256,0.0169,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrPM_3_02_256,0.0308,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_5,0.0123,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_5,0.0133,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_5,0.0089,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0152,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0107,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0035,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_1_1,0.0407,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_1_1,0.0386,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_1_1,0.0053,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_9_9,0.0168,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_9_9,0.018,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_9_9,0.0091,healthy_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256,0.0497,apoptosis_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrDNA_3_00_256,0.0107,healthy_pyroptosis,False
Cytoplasm_Correlation_Correlation_CorrDNA_CorrER,0.0022,apoptosis_healthy,False
Cytoplasm_Correlation_Correlation_CorrDNA_CorrER,0.0353,apoptosis_pyroptosis,False
Cytoplasm_Correlation_Correlation_CorrDNA_CorrER,0.0453,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_5,0.0171,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_5,0.021,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_5,0.0119,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0185,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0167,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0061,healthy_pyroptosis,False
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4,0.042,apoptosis_healthy,False
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4,0.0024,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4,0.0348,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_4,0.0238,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_4,0.0251,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_4,0.0093,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_6_6,0.0491,apoptosis_healthy,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_6_6,0.0263,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_6_2,0.039,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_6_2,0.0414,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_1_1,0.0156,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_1_1,0.0243,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_1_1,0.0167,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_5,0.0176,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_5,0.0151,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_5,0.0055,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0192,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0201,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0088,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0118,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0146,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_2,0.0108,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_6_6,0.0468,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_6_6,0.0357,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_9,0.0217,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_9,0.022,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_9,0.0081,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_3,0.0256,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_3,0.0129,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_3,0.0465,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_5,0.0175,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_5,0.0205,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_5,0.011,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_7_1,0.0173,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_7_1,0.0066,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_7_1,0.0318,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_3_3,0.0439,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_3_3,0.027,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_3_3,0.009,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_5_3,0.0405,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_5_3,0.0479,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_5_3,0.0153,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0181,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0207,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0106,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_3of4,0.0342,apoptosis_healthy,False
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_3of4,0.0279,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_2_2,0.0347,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_2_2,0.0475,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0186,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0191,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0084,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_3_3,0.0255,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_3_3,0.0257,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_3_3,0.0082,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_7,0.0266,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_7,0.0311,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_7,0.0124,healthy_pyroptosis,False
Cells_AreaShape_Zernike_4_2,0.0421,apoptosis_healthy,False
Cells_AreaShape_Zernike_4_2,0.0003,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_4_2,0.0498,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_5,0.0165,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_5,0.0154,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_5,0.0068,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_6_0,0.0164,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_6_0,0.0079,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_6_0,0.0322,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_3,0.029,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_3,0.0302,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_3,0.0091,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_1of4,0.0228,apoptosis_healthy,False
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_1of4,0.0206,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_1of4,0.0104,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0173,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0156,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0062,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0208,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0148,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0019,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrDNA_4_0,0.0296,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrDNA_4_0,0.0423,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrDNA_4_0,0.0209,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_5_3,0.023,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_5_3,0.0255,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_5_3,0.0104,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_4_2,0.0209,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_4_2,0.0235,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_2,0.022,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_2,0.0232,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_2,0.0091,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0238,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0234,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_1,0.0074,healthy_pyroptosis,False
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4,0.0124,apoptosis_healthy,False
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4,0.0444,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4,0.0484,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_1,0.0046,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_1,0.042,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_5,0.0167,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_5,0.0184,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_5,0.0097,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0201,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_3,0.022,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0099,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_9_9,0.0135,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_9_9,0.0012,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_9_9,0.0068,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_6_6,0.0186,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_6_6,0.0187,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_6_6,0.008,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0191,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0203,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_3,0.0091,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_6_6,0.021,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0192,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0062,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_1,0.0139,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_1,0.0093,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_1,0.0034,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0141,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0133,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_7_7,0.0071,healthy_pyroptosis,False
Cells_RadialDistribution_MeanFrac_CorrMito_4of4,0.0122,apoptosis_healthy,False
Cells_RadialDistribution_MeanFrac_CorrMito_4of4,0.0054,apoptosis_pyroptosis,False
Cells_RadialDistribution_MeanFrac_CorrMito_4of4,0.0264,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_7,0.0233,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_7,0.0287,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_7,0.0134,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_4_4,0.0333,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_4_4,0.0447,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_7,0.0274,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_7,0.0287,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_2_0,0.0149,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_2_0,0.0454,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_7,0.0414,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_7,0.0266,healthy_pyroptosis,False
Cells_RadialDistribution_FracAtD_CorrDNA_2of4,0.0465,apoptosis_healthy,False
Cells_RadialDistribution_FracAtD_CorrDNA_2of4,0.0402,apoptosis_pyroptosis,False
Cells_RadialDistribution_FracAtD_CorrDNA_2of4,0.002,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_2_2,0.0053,apoptosis_healthy,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_2_2,0.0375,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_1,0.0081,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_1,0.0047,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_1,0.0045,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_6,0.0192,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_6,0.0188,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_6,0.0075,healthy_pyroptosis,False
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.0154,apoptosis_pyroptosis,False
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.0289,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_5_5,0.011,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_5_5,0.0443,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_5_5,0.0407,healthy_pyroptosis,False
