oneb_Treatment_Dose_Inhibitor_Dose,Cytokine,Cytokine_Value
Topotecan_5.000_nM_DMSO_0.025_%,FGF-19 [NSU],0.3211782788210302
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-19 [NSU],0.37566696288507695
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-19 [NSU],0.36254741702245025
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-19 [NSU],1.0
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-19 [NSU],0.6708732197935339
DMSO_0.100_%_DMSO_1.000_%,FGF-2 [NSU],0.24176365631054253
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.13258229509393907
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-2 [NSU],0.3662377452606423
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.3240228259182725
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-2 [NSU],0.1582237015808547
DMSO_0.100_%_DMSO_1.000_%,FGF-2 [NSU],0.1572903963194988
DMSO_0.100_%_DMSO_1.000_%,FGF-2 [NSU],0.2357724165057101
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.3725312187510595
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-2 [NSU],0.37119381377049804
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.18098668795928696
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-2 [NSU],0.325608991106778
DMSO_0.100_%_DMSO_1.000_%,FGF-2 [NSU],0.20172649365278147
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.09135816425717491
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.3701382594842369
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.1698634428385115
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.1281286210342656
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.5187425103225752
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.36007278711388807
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.13653459872538684
DMSO_0.100_%_DMSO_0.025_%,FGF-2 [NSU],0.2542831098808412
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-2 [NSU],0.0
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-2 [NSU],0.24695338859181654
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.2958774323124491
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.6784573139908034
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.14273155034696508
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.19335448657641358
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.1281495691792987
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.2677944569910919
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.10780518914953915
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.19538359356143895
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.5328017186478046
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.4554002563214933
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.31138924286707736
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.28750163595750594
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-2 [NSU],0.17259367241402937
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-2 [NSU],0.32018281233665113
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-2 [NSU],0.3493838319232529
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-2 [NSU],0.31355145692391806
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.17351955012337594
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3599722807712293
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3900001828473363
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.0036912999316487394
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.2201630732305771
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.34937255508024745
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.21703935731505453
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.23571798513317105
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.17376788496456816
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.22670893582236945
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.35834124843043674
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.3280246142017103
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.2066250711785587
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.40535083957613893
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.25587532450208555
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.2910494931408576
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3421234546287321
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.20859832411995058
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3686061743145253
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3084070676845683
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.20231597552846325
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.44010724444427596
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.31879210763423155
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.8689294360330382
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.3098063546836636
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.3730447067337071
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.15441920288277985
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.1785436882866762
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.2248735363491663
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.11770599330362591
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.16256974819853678
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.13917284961187767
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3212833238378441
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3753341222500361
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],1.0000000000000002
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.7794119783626676
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.197950376105241
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.18796543822025502
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3200139540204306
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3831300211099483
Topotecan_10.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.14044880787624564
Topotecan_10.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.26324351948841906
Topotecan_10.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.16859395727906276
Topotecan_10.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.3040326846841228
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.357680632889674
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-2 [NSU],0.34314437187453256
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.293147854421105
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-2 [NSU],0.3837216185785865
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.4262108052293657
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.3239627809608168
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-2 [NSU],0.18995476003626324
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.1402309647769264
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-2 [NSU],0.17007143116680054
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.3773084748097181
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.22541390018397495
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-2 [NSU],0.35679426519424035
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.3170324570370808
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-2 [NSU],0.2843323401272045
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.35395653969510116
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.2562780203373537
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-2 [NSU],0.3708432514213268
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-2 [NSU],0.098022991545266
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-2 [NSU],0.4745112492857306
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.2812685698213782
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3273391569240522
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.21031634427243065
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.11464790792519061
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.260297628756198
H2O2_100.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.22837658387102783
H2O2_100.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.4184152101085784
H2O2_100.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.3391048061958432
H2O2_100.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.3219192740539553
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.19262019791705315
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.242714370039381
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.2431317931955569
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.133037236588085
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3555055324747906
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.481349180893009
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.10494948564164441
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.19104881275521718
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.22291367925922823
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.2946692767404428
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3044712873317422
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.2873525839823354
LPS_100.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.4764804292866197
LPS_100.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.36439599731174804
LPS_100.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.30262854790064553
LPS_100.000_ug_per_ml_DMSO_0.025_%,FGF-2 [NSU],0.16858224784621287
H2O2_100.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.44310077515922364
H2O2_100.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.24963446966131286
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.31090646785924864
H2O2_100.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.30055827300608445
H2O2_100.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.3154426982723198
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.5350970999410121
H2O2_100.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3524393706509939
H2O2_100.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.31838214521000396
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.19839201749117344
H2O2_100.000_uM_DMSO_0.025_%,FGF-2 [NSU],0.3554087143160125
H2O2_100.000_uM_Disulfiram_1.000_uM,FGF-2 [NSU],0.2472013148523151
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,FGF-2 [NSU],0.15842517008712015
Disulfiram_2.500_uM_DMSO_0.025_%,FGF-2 [NSU],0.5584931480501619
Disulfiram_2.500_uM_DMSO_0.025_%,FGF-2 [NSU],0.3943376021339604
Disulfiram_2.500_uM_DMSO_0.025_%,FGF-2 [NSU],0.14786351167900466
Disulfiram_2.500_uM_DMSO_0.025_%,FGF-2 [NSU],0.3577522557554727
Topotecan_20.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.3109014307596722
Topotecan_20.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.6394974919334853
Topotecan_20.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.5281735174687703
Topotecan_20.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.2381177391689707
Topotecan_5.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.2230405570349803
Topotecan_5.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.10513334906467622
Topotecan_5.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.24874702304058371
Topotecan_5.000_nM_DMSO_0.025_%,FGF-2 [NSU],0.24851368769260695
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-2 [NSU],0.37455831958399827
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-2 [NSU],0.2441847464491641
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-2 [NSU],0.29651403042599117
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-2 [NSU],0.2796335368966097
DMSO_0.100_%_DMSO_1.000_%,FGF-21 [NSU],0.4991686078452174
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.5743640693052442
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-21 [NSU],0.3642857805687276
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.6379679486949509
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-21 [NSU],0.46080957929641014
DMSO_0.100_%_DMSO_1.000_%,FGF-21 [NSU],0.4810535568682871
DMSO_0.100_%_DMSO_1.000_%,FGF-21 [NSU],0.6718245926420872
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.7696157544546414
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-21 [NSU],0.7132258388325784
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.8300527538135429
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,FGF-21 [NSU],0.8362854705288539
DMSO_0.100_%_DMSO_1.000_%,FGF-21 [NSU],0.7126958259400612
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.43750865965304575
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.5704057485520071
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.5332322801695111
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.9471615799097926
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.5538149692424296
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.6913598777669002
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.8724987011282462
DMSO_0.100_%_DMSO_0.025_%,FGF-21 [NSU],0.5047573148691923
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-21 [NSU],0.7979081075784681
media_ctr_0.0_0_Media_ctr_0.0_0,FGF-21 [NSU],0.7228589165237369
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.37424299641880754
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.8089342126089631
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.40789685552605315
LPS_0.010_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.6854247762318973
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.6334684162578276
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.5707607110930986
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.0
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.34788613164698373
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.30673013334569904
LPS_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.7012346509228252
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.4878265997926018
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.6755106261364776
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-21 [NSU],0.6531005119086698
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-21 [NSU],0.4915721408246991
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-21 [NSU],0.4412110677745857
Disulfiram_0.100_uM_DMSO_0.025_%,FGF-21 [NSU],0.5061658646142457
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.39164246424196275
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.38386217943863765
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.6814858831140632
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.500688968570436
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.47544402728296065
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-21 [NSU],0.7782373340238707
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.6410871553013107
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.8456726616337431
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-21 [NSU],0.3519550293647687
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.9198611633633853
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.4119231695386325
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-21 [NSU],0.34491603942560395
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.5125152690681307
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.6856898198461224
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,FGF-21 [NSU],0.8287832738407727
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.5542202625268912
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.5224199203898585
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.4905802663637252
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.5335964949124362
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.5777019173952362
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.6699499650622359
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.4261381980226381
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.43575981600417135
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.6012215032745079
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.5999907280850874
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.7609810622527095
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.5008798183088501
LPS_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.5143900697455102
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.20751911408120494
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.44380924781813935
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.5360563405309098
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.22508349871912114
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.7356181984716299
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.5475353661558142
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.740174908307192
Thapsigargin_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.7499000572864007
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.5232239598020829
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.6402524254753842
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.6904617799145653
Disulfiram_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.38980691922006744
Topotecan_10.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.736430363428806
Topotecan_10.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.8921188977402743
Topotecan_10.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.586237467705354
Topotecan_10.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.7822369174698052
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.6723502409734059
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-21 [NSU],0.595701797200104
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.40650658220595254
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-21 [NSU],0.5888106420867836
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.6933932771634645
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.40067447591002053
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-21 [NSU],0.5144531573271871
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.6376823510981686
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-21 [NSU],0.6917388990227545
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.38429988621507744
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.6281757212902974
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-21 [NSU],0.5392761162519473
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.8189377840201464
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-21 [NSU],0.8387871994404401
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.5375022212498701
LPS_10.000_ug_per_ml_DMSO_0.025_%,FGF-21 [NSU],0.6057670192579898
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,FGF-21 [NSU],0.5055931428369469
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,FGF-21 [NSU],0.8609818116030791
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,FGF-21 [NSU],0.8098545368443953
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,FGF-21 [NSU],0.4510015385851573
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.753111718984119
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.6771316142662808
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.21273529627728982
Thapsigargin_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.7536322441439444
H2O2_100.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.6705498584697487
H2O2_100.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.7516947932765472
H2O2_100.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.36794073689707724
H2O2_100.000_nM_DMSO_0.025_%,FGF-21 [NSU],0.6427100284814125
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.6854022778676833
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.4895604459043239
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.4247357897377005
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.4535024525517423
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.34609700941973864
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.49953441962266965
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.575988713218557
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.3632894129051736
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.5525253060419361
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,FGF-21 [NSU],0.48848131725938415
